filename	bjd	rv	rvc	logS
HARPS.2012-03-13T08:48:56.988	2455999.86907	-23.0901235729	0.0014282748559075742	-1.3306650600299998
HARPS.2012-03-13T08:49:39.640	2455999.86957	-23.092057857600004	-0.00050571927145171	-1.33092010299
HARPS.2012-03-13T08:50:21.483	2455999.8700599996	-23.092681625100003	-0.0011292036493877333	-1.3302555920999999
HARPS.2012-03-13T08:51:03.255	2455999.87054	-23.092769704400002	-0.0012170221790661628	-1.3291225294700002
HARPS.2012-03-13T08:51:45.647	2455999.87103	-23.090838161399997	0.0007148188441625791	-1.3308563792399999
HARPS.2012-03-13T08:52:27.750	2455999.87152	-23.091736323600003	-0.00018308258552224288	-1.3291346495899998
HARPS.2012-03-13T08:53:09.872	2455999.872	-23.0910030711	0.0005504381353809151	-1.3293910944
HARPS.2012-03-13T08:53:51.844	2455999.87249	-23.0917404369	-0.0001866370919749727	-1.3304169401000001
HARPS.2012-03-13T08:54:33.286	2455999.87297	-23.092289489699997	-0.0007354216710702133	-1.32968469477
HARPS.2012-03-13T08:55:15.239	2455999.87346	-23.0919470707	-0.00039274190075389015	-1.32795793338
HARPS.2012-03-13T08:55:57.691	2455999.87395	-23.0929558206	-0.0014012086786898692	-1.32872909563
HARPS.2012-03-13T08:56:39.703	2455999.87443	-23.091705233400003	-0.0001503383566294758	-1.32946428655
HARPS.2012-03-13T08:57:21.646	2455999.87492	-23.0925129671	-0.0009578112863053434	-1.32863946308
HARPS.2012-03-13T08:58:03.568	2455999.8754	-23.092400995	-0.0008455560642417481	-1.32892852399
HARPS.2012-03-13T08:58:45.280	2455999.8758900003	-23.091562620100003	-6.912943344872247e-06	-1.3305581485299998
HARPS.2012-03-13T08:59:27.233	2455999.87638	-23.0912881095	0.00026788822930257083	-1.32952524196
HARPS.2012-03-13T09:00:09.735	2455999.8768599997	-23.091711010900003	-0.0001547673015416251	-1.32796680439
HARPS.2012-03-13T09:00:51.737	2455999.87735	-23.0922583748	-0.000701825727734473	-1.32964793548
HARPS.2012-03-13T09:01:33.270	2455999.87784	-23.092945561	-0.0013887511574139921	-1.32950333222
HARPS.2012-03-13T09:02:15.222	2455999.87832	-23.0928835455	-0.0013264450847714215	-1.33004969321
HARPS.2012-03-13T09:02:57.734	2455999.8788099997	-23.0933813513	-0.0018239826638684065	-1.3294248516399998
HARPS.2012-03-13T09:03:39.717	2455999.87929	-23.0924376251	-0.0008799807923871583	-1.3295162345799998
HARPS.2012-03-13T09:04:21.649	2455999.87978	-23.0919336653	-0.0003757602220666456	-1.3299985481299998
HARPS.2012-03-13T09:05:03.281	2455999.88027	-23.0923428879	-0.0007846847988410843	-1.33031781433
HARPS.2012-03-13T09:05:45.243	2455999.88075	-23.0935972846	-0.0020388132779416424	-1.32997531516
HARPS.2012-03-13T09:06:27.656	2455999.88124	-23.093134892600002	-0.001576160507621438	-1.3303830405600001
HARPS.2012-03-13T09:07:09.668	2455999.88172	-23.0936584319	-0.0020994166855565766	-1.32977902553
HARPS.2012-03-13T09:07:51.660	2455999.88221	-23.092433239000002	-0.0008739481140764838	-1.33031336831
HARPS.2012-03-13T09:08:33.313	2455999.8827	-23.0928465622	-0.001286988192010341	-1.32908293851
HARPS.2012-03-13T09:09:15.635	2455999.88318	-23.092621726100003	-0.0010618838711131673	-1.32969487835
HARPS.2012-03-13T09:09:57.697	2455999.88367	-23.094027440100003	-0.0024673072984704447	-1.32921712548
HARPS.2012-03-13T09:10:39.739	2455999.88416	-23.0922585139	-0.000698120328145535	-1.33031898481
HARPS.2012-03-13T09:11:22.502	2455999.88465	-23.0912424809	0.0003181734421744409	-1.33105749879
HARPS.2012-03-13T09:12:04.274	2455999.8851400004	-23.0926019758	-0.0010410159840219535	-1.3297434997700002
HARPS.2012-03-13T09:12:46.617	2455999.88563	-23.0927301419	-0.0011689138631183482	-1.32727337727
HARPS.2012-03-13T09:13:28.789	2455999.88611	-23.092349281599997	-0.0007878002433763243	-1.32927009412
HARPS.2012-03-13T09:14:10.701	2455999.8866	-23.093910049	-0.002348277070737481	-1.3311500564
HARPS.2012-03-13T09:15:34.266	2455999.8875700003	-23.0928031998	-0.001240869077189899	-1.32982666677
HARPS.2012-03-13T09:16:16.228	2455999.88806	-23.0914901256	7.247334371029979e-05	-1.3303530699
HARPS.2012-03-13T09:16:58.671	2455999.88854	-23.091959114699996	-0.0003962400848038783	-1.33136357364
HARPS.2012-03-13T09:17:40.613	2455999.8890299997	-23.0937247286	-0.0021615857639076808	-1.32977690269
HARPS.2012-03-13T09:18:22.665	2455999.8895099997	-23.093753190700003	-0.0021897796430074834	-1.32866266154
HARPS.2012-03-13T09:19:04.268	2455999.89	-23.0921198521	-0.0005561504703628373	-1.3286694381200002
HARPS.2012-03-13T09:19:46.650	2455999.89049	-23.0932765865	-0.0017126241000404718	-1.32891016875
HARPS.2012-03-13T09:20:28.682	2455999.89097	-23.0939473525	-0.0023831069779767233	-1.3295888452
HARPS.2012-03-13T09:21:10.694	2455999.89146	-23.092671961500002	-0.001107417954756329	-1.3311430696100002
HARPS.2012-03-13T09:21:52.677	2455999.89195	-23.092989141799997	-0.0014243374844298273	-1.32946405833
HARPS.2012-03-13T09:22:34.269	2455999.89243	-23.092835946199997	-0.0012708960152707505	-1.32909265585
HARPS.2012-03-13T09:23:16.231	2455999.89292	-23.093669743200003	-0.0021043800908913113	-1.3287863252299998
HARPS.2012-03-13T09:23:58.684	2455999.8934	-23.093381072199996	-0.001815440869982865	-1.32864540276
HARPS.2012-03-13T09:24:40.676	2455999.89389	-23.092484569699998	-0.0009186775996639085	-1.32968970089
HARPS.2012-03-13T09:25:22.628	2455999.89438	-23.0928716273	-0.0013054520776023537	-1.3307679537100001
HARPS.2012-03-13T09:26:04.731	2455999.89486	-23.0940777123	-0.0025112539555394164	-1.3290053107100002
HARPS.2012-03-13T09:26:46.223	2455999.89535	-23.095366343200002	-0.003799624085221609	-1.3302667374600001
HARPS.2012-03-13T09:27:28.675	2455999.89583	-23.0940500226	-0.0024830203631580616	-1.33042602533
HARPS.2012-03-13T09:28:10.658	2455999.8963200003	-23.0946836379	-0.003116367442256518	-1.32870776828
HARPS.2012-03-13T09:29:34.332	2455999.89729	-23.094424902100002	-0.002857080299293102	-1.3300255235299998
HARPS.2012-03-13T09:30:16.665	2455999.8977799998	-23.0937747386	-0.00220661877606787	-1.32898726331
HARPS.2012-03-14T05:29:29.410	2456000.73062	-23.0896048189	0.0024347215100419817	-1.32679143192
HARPS.2012-03-14T05:30:11.231	2456000.73111	-23.0872641804	0.004775643132106211	-1.3290101344499998
HARPS.2012-03-14T05:30:53.234	2456000.7316	-23.0897005421	0.0023395720047467705	-1.32847984697
HARPS.2012-03-14T05:31:35.646	2456000.73208	-23.0904989315	0.0015414433750677858	-1.32951621305
HARPS.2012-03-14T05:32:17.639	2456000.73257	-23.0895273475	0.002513317947713034	-1.32948652186
HARPS.2012-03-14T05:33:00.541	2456000.73307	-23.088381707199996	0.0036592413697782433	-1.3279028343600001
HARPS.2012-03-14T05:33:42.224	2456000.73355	-23.088794475500002	0.003246733840093441	-1.32712379937
HARPS.2012-03-14T05:34:24.306	2456000.73404	-23.089579959	0.0024615334621564955	-1.32709347501
HARPS.2012-03-14T05:35:06.628	2456000.73453	-23.0895105773	0.0025311908336398403	-1.32961920756
HARPS.2012-03-14T05:35:48.680	2456000.73501	-23.087021566	0.005020462903960521	-1.32847800717
HARPS.2012-03-14T05:36:31.602	2456000.73551	-23.088072731500002	0.003969595427182782	-1.32996167186
HARPS.2012-03-14T05:37:13.225	2456000.736	-23.0857459647	0.006296652799829161	-1.3276823555
HARPS.2012-03-14T05:37:55.218	2456000.73648	-23.0900139016	0.0020289766701502288	-1.32821086109
HARPS.2012-03-14T05:38:37.210	2456000.73697	-23.088832517399997	0.0032106141898928797	-1.3278380276200001
HARPS.2012-03-14T05:39:19.302	2456000.73745	-23.0886409428	0.0034024644613701582	-1.32846225042
HARPS.2012-03-14T05:40:01.615	2456000.7379400004	-23.0891072294	0.0029364609834345856	-1.32835921952
HARPS.2012-03-14T05:40:43.706	2456000.73843	-23.0887369764	0.0033069896549164923	-1.32786487449
HARPS.2012-03-14T05:41:25.879	2456000.73891	-23.0899694156	0.0020748335769802395	-1.32768245937
HARPS.2012-03-14T05:42:49.303	2456000.73988	-23.0893502388	0.002694561719941646	-1.32937380234
HARPS.2012-03-14T05:43:31.365	2456000.7403700002	-23.089467456100003	0.002577642443164052	-1.32844430849
HARPS.2012-03-14T05:44:13.628	2456000.74086	-23.0909755069	0.0010698524134866716	-1.32913110167
HARPS.2012-03-14T05:44:55.821	2456000.74134	-23.090462680199998	0.0015829324332301553	-1.32997028941
HARPS.2012-03-14T05:45:37.683	2456000.7418299997	-23.0907213553	0.0013245330047091386	-1.33036586681
HARPS.2012-03-14T05:46:19.295	2456000.74232	-23.090353292899998	0.0016928934279363261	-1.32865340001
HARPS.2012-03-14T05:47:01.257	2456000.7428	-23.091906403200003	0.00014004389825217345	-1.32732315216
HARPS.2012-03-14T05:47:43.679	2456000.74329	-23.091678792800003	0.00036792996973389336	-1.32829272583
HARPS.2012-03-14T05:48:25.652	2456000.74377	-23.091175849299997	0.0008711640423832989	-1.3290509804200001
HARPS.2012-03-14T05:49:49.287	2456000.74475	-23.091400908	0.0006466343336022362	-1.33138079795
HARPS.2012-03-14T05:50:31.689	2456000.74523	-23.089305277199998	0.002742540805087401	-1.3306345286299999
HARPS.2012-03-14T05:51:14.882	2456000.74573	-23.0906311054	0.0014169957271477074	-1.32800588748
HARPS.2012-03-14T05:51:56.614	2456000.74622	-23.093514505799998	-0.0014661364519490405	-1.32877784537
HARPS.2012-03-14T05:52:38.226	2456000.7467	-23.092509639099998	-0.0004609866298856957	-1.32840684584
HARPS.2012-03-14T05:53:20.219	2456000.74719	-23.0925781533	-0.0005292177078253246	-1.32885246236
HARPS.2012-03-14T05:54:02.681	2456000.74767	-23.0922849494	-0.00023574558692374126	-1.3292023726200002
HARPS.2012-03-14T05:54:44.773	2456000.74816	-23.0915984503	0.0004510366351375694	-1.33139389802
HARPS.2012-03-14T05:55:26.605	2456000.74865	-23.0905209213	0.001528841306619455	-1.3273252502600001
HARPS.2012-03-14T05:56:08.237	2456000.74913	-23.0930546562	-0.0010046328230579604	-1.32932334052
HARPS.2012-03-14T05:56:50.230	2456000.74962	-23.0942195573	-0.0021692657021574746	-1.32956334829
HARPS.2012-03-14T05:57:32.212	2456000.75011	-23.093559194	-0.0015085969283532563	-1.32728279387
HARPS.2012-03-14T05:58:14.284	2456000.7505900003	-23.09161714	0.0004337103913876206	-1.3296503243100002
HARPS.2012-03-14T05:58:56.617	2456000.75108	-23.091067366799997	0.000983766713453349	-1.3300814374799999
HARPS.2012-03-14T05:59:38.229	2456000.75156	-23.0916590762	0.0003923329849335744	-1.3303085856299999
HARPS.2012-03-14T06:00:20.662	2456000.75205	-23.091777402399998	0.0002742973575777796	-1.3297541256899998
HARPS.2012-03-14T06:01:02.674	2456000.7525400002	-23.092763794299998	-0.0007118337721010448	-1.32901817319
HARPS.2012-03-14T06:01:44.706	2456000.75302	-23.0923194848	-0.00026724115004128635	-1.33003315517
HARPS.2012-03-14T06:02:26.699	2456000.7535099997	-23.0922070327	-0.00015451337855765246	-1.3286557129799998
HARPS.2012-03-14T06:03:09.611	2456000.75401	-23.0923936325	-0.00034085240823600316	-1.3306878651
HARPS.2012-03-14T06:03:51.263	2456000.75449	-23.092339402199997	-0.00028634643675218285	-1.33030511831
HARPS.2012-03-14T06:04:33.295	2456000.7549799997	-23.091156152699998	0.0008971936358896926	-1.3296560860200002
HARPS.2012-03-14T06:05:15.608	2456000.7554599997	-23.0914850333	0.0005685738062091161	-1.32900507517
HARPS.2012-03-14T06:05:58.620	2456000.7559599997	-23.0933133376	-0.0012594473717300048	-1.3296488235100001
HARPS.2012-03-14T06:06:40.602	2456000.75645	-23.0919527521	0.00010142125033496541	-1.32960861927
HARPS.2012-03-14T06:07:22.695	2456000.75693	-23.092874593	-0.0008201588793461667	-1.3294961841700002
HARPS.2012-03-14T06:08:04.477	2456000.75742	-23.0925277596	-0.0004730349067010309	-1.3293730078000001
HARPS.2012-03-14T06:08:46.209	2456000.7579099997	-23.0939100954	-0.0018550950352178575	-1.33005410014
HARPS.2012-03-14T06:09:28.231	2456000.75839	-23.0918104346	0.00024483398568264647	-1.3296559354000002
HARPS.2012-03-14T06:10:11.004	2456000.75889	-23.093173082800003	-0.0011175310922588721	-1.33053430729
HARPS.2012-03-14T06:10:53.587	2456000.7593799997	-23.090783626700002	0.001272200679224511	-1.3290294083299998
HARPS.2012-03-14T07:47:57.208	2456000.8267900003	-23.094286925	-0.0021929431975351577	-1.3294411075399999
HARPS.2012-03-14T07:48:39.679	2456000.8272700002	-23.094528595	-0.0024343300754736674	-1.32899056746
HARPS.2012-03-14T07:49:21.662	2456000.82776	-23.0918376838	0.00025687169716803737	-1.3297744518999999
HARPS.2012-03-14T07:50:03.624	2456000.82825	-23.0941752152	-0.002080384031348359	-1.33007196131
HARPS.2012-03-14T07:50:45.237	2456000.8287299997	-23.0939021936	-0.0018071016610292645	-1.33112849231
HARPS.2012-03-14T07:51:27.629	2456000.82922	-23.094098716100003	-0.0020033484895485287	-1.32792958546
HARPS.2012-03-14T07:52:09.671	2456000.8297099997	-23.095192212199997	-0.0030965614674798303	-1.32824110688
HARPS.2012-03-14T07:52:51.593	2456000.83019	-23.0963821863	-0.004286267346582662	-1.3304256902
HARPS.2012-03-14T07:53:33.396	2456000.83068	-23.0941514242	-0.0020552146739376553	-1.32907552349
HARPS.2012-03-14T07:54:15.638	2456000.83116	-23.094895214	-0.0027987437036181007	-1.32909951588
HARPS.2012-03-14T07:54:57.370	2456000.83165	-23.0957569819	-0.0036602433827148673	-1.32789503026
HARPS.2012-03-14T07:55:39.372	2456000.83214	-23.093899704200002	-0.001802660208912954	-1.32942527237
HARPS.2012-03-14T07:56:21.215	2456000.83262	-23.094567434699997	-0.0024701299385867515	-1.32910880594
HARPS.2012-03-14T07:57:03.727	2456000.83311	-23.0954747189	-0.0033771608188502	-1.3287356367799998
HARPS.2012-03-14T07:57:45.240	2456000.83359	-23.095177084	-0.003079235346206133	-1.32849501801
HARPS.2012-03-14T07:58:27.602	2456000.83408	-23.095291396799997	-0.0031932724747214536	-1.32786632953
HARPS.2012-03-14T07:59:09.694	2456000.83457	-23.0944503166	-0.002351924053822785	-1.3301626143
HARPS.2012-03-14T07:59:51.636	2456000.83505	-23.095319990900002	-0.0032213226823429864	-1.3284360649299998
HARPS.2012-03-14T08:00:33.269	2456000.8355400003	-23.093220158	-0.0011212066602794835	-1.3283419689899998
HARPS.2012-03-14T08:01:14.331	2456000.8360099997	-23.096165374499996	-0.004066147488792637	-1.32694812568
HARPS.2012-03-14T08:01:56.693	2456000.8365	-23.0959951316	-0.0038956438184740705	-1.32864814234
HARPS.2012-03-14T08:02:38.646	2456000.83699	-23.0949355111	-0.0028357327458330417	-1.32687820129
HARPS.2012-03-14T08:03:20.748	2456000.83747	-23.0954807598	-0.0033807206755120944	-1.32672020158
HARPS.2012-03-14T08:04:45.242	2456000.8384599998	-23.0945447875	-0.002444189581964906	-1.32838704706
HARPS.2012-03-14T08:05:27.235	2456000.83894	-23.0946890077	-0.0025881415610662373	-1.32902540467
HARPS.2012-03-14T08:06:09.757	2456000.8394299997	-23.095638601300003	-0.003537459489585615	-1.32984596614
HARPS.2012-03-14T08:06:51.620	2456000.8399099996	-23.0935216232	-0.0014202206192628353	-1.3294431464299998
HARPS.2012-03-14T08:07:33.652	2456000.8404	-23.0940040282	-0.0019023275960385888	-1.32855990467
HARPS.2012-03-14T08:08:15.234	2456000.84089	-23.0945522278	-0.0024502515245572454	-1.32870494395
HARPS.2012-03-14T08:08:57.226	2456000.84137	-23.0955161533	-0.003413901353074067	-1.3289481909799998
HARPS.2012-03-14T08:09:39.749	2456000.84186	-23.0956950368	-0.0035924942804292925	-1.3290712846200001
HARPS.2012-03-14T08:10:21.621	2456000.84235	-23.0947057678	-0.002602979411271633	-1.32863820608
HARPS.2012-03-14T08:11:03.663	2456000.84283	-23.0952506588	-0.003147572388048303	-1.32869679697
HARPS.2012-03-14T08:11:45.526	2456000.84332	-23.093753727600003	-0.001650372967148428	-1.32839671436
HARPS.2012-03-14T08:12:27.218	2456000.8438	-23.0946005382	-0.0024969227968263397	-1.32618607527
HARPS.2012-03-14T08:13:09.800	2456000.84429	-23.092919899600002	-0.0008160085253443583	-1.3294884839799999
HARPS.2012-03-14T08:13:52.643	2456000.84479	-23.0927956018	-0.0006913978009563948	-1.3296164404700002
HARPS.2012-03-14T08:14:34.706	2456000.84527	-23.090791729099998	0.0013127356693658498	-1.32751519725
HARPS.2012-03-14T08:15:16.267	2456000.84576	-23.0921444418	-3.972371089489002e-05	-1.33054298071
HARPS.2012-03-14T08:15:58.230	2456000.84625	-23.0937844627	-0.001679461488834022	-1.3297615960200002
HARPS.2012-03-14T08:16:40.732	2456000.84673	-23.0942135678	-0.00210828346677161	-1.32919801337
HARPS.2012-03-14T08:17:22.625	2456000.84722	-23.093151116599998	-0.0010455640458673088	-1.3294533496799998
HARPS.2012-03-14T08:18:05.257	2456000.84772	-23.0921264321	-2.0581522644391725e-05	-1.32789441064
HARPS.2012-03-14T08:18:47.829	2456000.8482	-23.0916073304	0.0004987958488378297	-1.33001837247
HARPS.2012-03-14T08:19:29.781	2456000.8486900004	-23.093061645	-0.0009552728820025891	-1.33065709697
HARPS.2012-03-14T08:20:12.584	2456000.84919	-23.0916661127	0.0004405648918002214	-1.32866817509
HARPS.2012-03-14T08:20:54.516	2456000.84967	-23.0919565769	0.00015037636328329995	-1.3283554164
HARPS.2012-03-14T08:21:36.249	2456000.85016	-23.0923442801	-0.00023705116523586867	-1.32878395404
HARPS.2012-03-14T08:22:18.641	2456000.8506400003	-23.093548998200003	-0.0014415010443364906	-1.33023366827
HARPS.2012-03-14T08:23:00.233	2456000.85113	-23.0945095669	-0.00240177172111089	-1.3289364558399999
HARPS.2012-03-14T08:23:42.605	2456000.85162	-23.093023558200002	-0.0009155171519523719	-1.32949297009
HARPS.2012-03-14T08:24:24.688	2456000.8521	-23.0930871836	-0.0009788817816307471	-1.3304419093100002
HARPS.2012-03-14T08:25:06.140	2456000.8525900003	-23.0929167458	-0.000808145958405504	-1.3308514412399999
HARPS.2012-03-14T08:25:48.232	2456000.85308	-23.092727465	-0.0006185820363420191	-1.32942466926
HARPS.2012-03-14T08:26:30.225	2456000.8535599997	-23.0931262988	-0.0010171550660231787	-1.33064737356
HARPS.2012-03-14T08:27:12.637	2456000.85405	-23.094424367	-0.0023149252427963063	-1.32876505329
HARPS.2012-03-14T08:27:54.669	2456000.85453	-23.0928767373	-0.0007670422230567908	-1.33050079073
HARPS.2012-03-14T08:28:36.722	2456000.85502	-23.0935709062	-0.0014609354515755513	-1.330824112
HARPS.2012-03-14T08:29:18.744	2456000.8555099997	-23.0925952655	-0.0004850190800951282	-1.33153302876
HARPS.2012-03-16T06:22:04.255	2456002.76728	-23.0790391879	0.014153449066704127	-1.33257948545
HARPS.2012-03-16T06:22:46.237	2456002.7677599997	-23.0866924481	0.006500457087607714	-1.32702555123
HARPS.2012-03-16T06:23:28.769	2456002.76825	-23.0874888915	0.005704311710829302	-1.33028262915
HARPS.2012-03-16T06:24:10.642	2456002.76874	-23.0860635618	0.007129909631732545	-1.3309721748899999
HARPS.2012-03-16T06:24:52.715	2456002.76922	-23.086020841999996	0.007172912553798483	-1.33058601975
HARPS.2012-03-16T06:26:16.639	2456002.77019	-23.0886890739	0.004505217095598368	-1.3296873381999998
HARPS.2012-03-16T06:26:58.241	2456002.77068	-23.0861139619	0.007080597316498682	-1.32862821245
HARPS.2012-03-16T06:27:40.254	2456002.77117	-23.0839245777	0.009270294440884896	-1.33140127588
HARPS.2012-03-16T06:28:22.676	2456002.77165	-23.0875900951	0.005605037811204028	-1.33011930213
HARPS.2012-03-16T06:29:04.668	2456002.77214	-23.081191073499998	0.01200431273094793	-1.33464349141
HARPS.2012-03-16T06:29:46.641	2456002.77262	-23.086364122600003	0.0068315467530055685	-1.3299671336
HARPS.2012-03-16T06:30:28.733	2456002.77311	-23.0891670646	0.004028895325649984	-1.33028316017
HARPS.2012-03-16T06:31:10.425	2456002.7736	-23.0872422285	0.005953999646553854	-1.3306261884700001
HARPS.2012-03-16T06:31:52.227	2456002.77408	-23.0823387524	0.010857758868617395	-1.32883969917
HARPS.2012-03-16T06:32:34.260	2456002.77457	-23.0892692132	0.003927566289515738	-1.33030370735
HARPS.2012-03-16T06:33:16.222	2456002.77506	-23.089442649899997	0.003754405261002347	-1.3309153746200002
HARPS.2012-03-16T06:33:58.725	2456002.7755400003	-23.0899224191	0.0032749042819020246	-1.33018424661
HARPS.2012-03-16T06:34:40.747	2456002.77603	-23.0884654948	0.0047321266051234545	-1.3303450789
HARPS.2012-03-16T06:35:22.669	2456002.7765099998	-23.088776371399998	0.004421518226028098	-1.32977417073
HARPS.2012-03-16T06:36:04.611	2456002.777	-23.0908715854	0.0023265575457678267	-1.32948246801
HARPS.2012-03-16T06:36:46.224	2456002.7774900002	-23.0874476319	0.005750809068988616	-1.3289027300299998
HARPS.2012-03-16T06:37:28.236	2456002.77797	-23.0874014394	0.005797262339310549	-1.3306484049299998
HARPS.2012-03-16T06:38:10.228	2456002.7784599997	-23.0890331348	0.004165835160211628	-1.32926920699
HARPS.2012-03-16T06:38:52.670	2456002.77894	-23.087733406999998	0.005465831181115988	-1.32956672971
HARPS.2012-03-16T06:39:34.663	2456002.77943	-23.088851262800002	0.004348265953755259	-1.33163118323
HARPS.2012-03-16T06:40:16.656	2456002.77992	-23.0876830262	0.005516778225238994	-1.32824336672
HARPS.2012-03-16T06:40:58.587	2456002.7804	-23.0907960958	0.0024039842967233938	-1.33123665909
HARPS.2012-03-16T06:41:40.370	2456002.78089	-23.090719538800002	0.002480831869362987	-1.33257758911
HARPS.2012-03-16T06:42:22.212	2456002.78138	-23.0910777454	0.002122878589105426	-1.3304178263600002
HARPS.2012-03-16T06:43:04.234	2456002.78186	-23.088758267800003	0.004442639311164953	-1.32685859214
HARPS.2012-03-16T06:43:46.226	2456002.78235	-23.0865893258	0.006611871883812626	-1.32865650741
HARPS.2012-03-16T06:44:28.690	2456002.78283	-23.0882142146	0.004987243854131407	-1.3304268100299999
HARPS.2012-03-16T06:45:53.674	2456002.78382	-23.0817527647	0.011449267448838896	-1.33155209147
HARPS.2012-03-16T06:46:35.226	2456002.7843	-23.0846564257	0.00854586721915851	-1.32789669276
HARPS.2012-03-16T06:47:59.241	2456002.78528	-23.0886468227	0.00455601411154305	-1.3298048623899998
HARPS.2012-03-16T06:48:42.633	2456002.78577	-23.0884020376	0.004801089784184143	-1.33138315894
HARPS.2012-03-16T06:49:24.745	2456002.78626	-23.0860637975	0.007139583203926492	-1.32911986845
HARPS.2012-03-16T06:50:06.708	2456002.78675	-23.085694294699998	0.007509376576571469	-1.3310658114799998
HARPS.2012-03-16T06:50:48.740	2456002.78723	-23.0874106092	0.005793345198632949	-1.33018816796
HARPS.2012-03-16T06:51:30.222	2456002.78772	-23.086753758	0.006450464619533136	-1.33060602235
HARPS.2012-03-16T06:52:12.885	2456002.7882	-23.0910171317	0.002187374041596968	-1.33014609258
HARPS.2012-03-16T06:52:54.737	2456002.7886900003	-23.0836290092	0.009575757311917954	-1.33134900098
HARPS.2012-03-16T06:53:36.799	2456002.78918	-23.0802750204	0.012930029233981344	-1.33197864332
HARPS.2012-03-16T06:54:18.272	2456002.78966	-23.090381405	0.002823905404301996	-1.33174954684
HARPS.2012-03-16T06:55:00.284	2456002.79015	-23.0914127175	0.0017928983781061447	-1.33023959032
HARPS.2012-03-16T06:55:41.637	2456002.79062	-23.090472398000003	0.0027334637472620216	-1.32953652536
HARPS.2012-03-16T06:56:23.609	2456002.7911099996	-23.089969046700002	0.003237098169325492	-1.33127547106
HARPS.2012-03-16T06:57:05.231	2456002.7916	-23.088011541100002	0.005194886891388251	-1.33078271155
HARPS.2012-03-16T06:57:47.223	2456002.79208	-23.088139944899996	0.005066743861714684	-1.3296530024
HARPS.2012-03-16T06:58:28.616	2456002.79256	-23.0889694893	0.004237460232033641	-1.33031400207
HARPS.2012-03-16T06:59:11.148	2456002.79305	-23.084306023699998	0.008901216404677115	-1.32844323749
HARPS.2012-03-16T06:59:53.760	2456002.79354	-23.0881941604	0.005013370277318074	-1.33184075266
HARPS.2012-03-16T07:00:35.692	2456002.79403	-23.0858100112	0.007397772797059332	-1.3319318279799999
HARPS.2012-03-16T07:01:17.244	2456002.79451	-23.087466196399998	0.005741870719123909	-1.32998860037
HARPS.2012-03-16T07:01:59.387	2456002.795	-23.0857183885	0.007489969191766477	-1.33025451577
HARPS.2012-03-16T07:02:41.219	2456002.79549	-23.0816958325	0.011512793412666866	-1.33107914982
HARPS.2012-03-16T08:33:34.190	2456002.8586	-23.0897402293	0.003504137047791289	-1.3306151215200002
HARPS.2012-03-16T08:34:16.283	2456002.85909	-23.089532755300002	0.003711864367527795	-1.32955461091
HARPS.2012-03-16T08:34:58.695	2456002.85958	-23.089394014499998	0.003850910641336469	-1.33041246404
HARPS.2012-03-16T08:35:40.757	2456002.86006	-23.089768814099997	0.003476371811657941	-1.3293792363799999
HARPS.2012-03-16T08:36:23.229	2456002.86056	-23.0897848933	0.0034605608325577464	-1.33124299814
HARPS.2012-03-16T08:37:05.731	2456002.86105	-23.090199147199996	0.003046590054623266	-1.3316564839
HARPS.2012-03-16T08:37:47.753	2456002.86153	-23.090295010100004	0.002951010276678545	-1.3317334074200002
HARPS.2012-03-16T08:38:29.666	2456002.86202	-23.0904050117	0.0028412768975840663	-1.33095676
HARPS.2012-03-16T08:39:11.288	2456002.8625	-23.0899732679	0.0032733038196468556	-1.33092017388
HARPS.2012-03-16T08:39:53.221	2456002.8629900003	-23.0901415206	0.0031053342417095564	-1.32878669786
HARPS.2012-03-16T08:40:35.233	2456002.86348	-23.0914684404	0.001778675212030123	-1.3307591074
HARPS.2012-03-16T08:41:17.715	2456002.8639599998	-23.0902806846	0.002966691782351205	-1.33164953051
HARPS.2012-03-16T08:41:59.647	2456002.86445	-23.0904811831	0.0027664913055751583	-1.33205854866
HARPS.2012-03-16T08:42:41.630	2456002.86493	-23.0894613714	0.003786563775896923	-1.33160766835
HARPS.2012-03-16T08:43:23.222	2456002.86542	-23.090745561	0.0025026647485404396	-1.33229068831
HARPS.2012-03-16T08:44:05.765	2456002.8659099997	-23.09057905	0.0026694365188610902	-1.33189041991
HARPS.2012-03-16T08:44:47.867	2456002.86639	-23.0890197155	0.004229046690340965	-1.33186629198
HARPS.2012-03-16T08:45:30.229	2456002.86689	-23.0893724245	0.0038766357135671115	-1.33213642053
HARPS.2012-03-16T08:46:12.661	2456002.8673799997	-23.089102378099998	0.004146942883888727	-1.33243844236
HARPS.2012-03-16T08:46:54.694	2456002.8678599996	-23.089068236	0.00418138300711135	-1.33205563902
HARPS.2012-03-16T08:47:38.596	2456002.8683700003	-23.087906122899998	0.005343779229175283	-1.33066271706
HARPS.2012-03-16T08:48:20.739	2456002.86886	-23.0889831623	0.004267000599494253	-1.3297712664799999
HARPS.2012-03-16T08:49:02.321	2456002.86934	-23.0899912523	0.0032591788203966132	-1.32945369231
HARPS.2012-03-16T08:49:44.233	2456002.8698299997	-23.0884498709	0.00480084334245845	-1.33002786926
HARPS.2012-03-16T08:50:26.625	2456002.87032	-23.0913249989	0.001926013365682877	-1.33248154323
HARPS.2012-03-16T08:51:08.848	2456002.8708	-23.090933777800004	0.002317495235999445	-1.33010112106
HARPS.2012-03-16T08:51:50.750	2456002.87129	-23.089422094299998	0.0038294320557454853	-1.33078572886
